step,loss,grad_norm,seconds
1,0.4202452600002289,0.4942536950111389,4.549111940000046
2,0.3593156933784485,0.5381836891174316,4.788530529000013
3,0.3694901466369629,0.4905599057674408,0.3772527259999947
4,0.32592999935150146,0.509865939617157,0.40172161000003825
5,0.3353867530822754,0.5309645533561707,0.8431103220000296
6,0.3272215723991394,0.5562137961387634,0.9373052149999808
7,0.308876633644104,0.593294620513916,0.7094935869999972
8,0.27130451798439026,0.5149452090263367,1.6026853849999725
9,0.3357294797897339,0.6541150212287903,0.5836088450000148
10,0.28179675340652466,0.6184049248695374,1.5073765270000195
11,0.3036670982837677,0.748904824256897,0.36179658800000425
12,0.2966610789299011,0.7682244181632996,0.3762655589999895
13,0.26812219619750977,0.6753150224685669,0.352065395000011
14,0.27302783727645874,0.6717273592948914,0.3474170230000482
15,0.26005780696868896,0.6848040819168091,0.37658163800000466
16,0.23590832948684692,0.5909355878829956,0.3804318879999755
17,0.22490958869457245,0.5557153224945068,0.35802005800002235
18,0.2612818479537964,0.632402241230011,0.38367233900004294
19,0.2422810196876526,0.7360107898712158,1.5834423780000293
20,0.2539272904396057,0.760018527507782,0.3816991870000379
21,0.22170118987560272,0.6772699356079102,0.3703967419999685
22,0.19683131575584412,0.5343112945556641,0.37687809299995934
23,0.24088141322135925,0.8030015826225281,0.3666662779999683
24,0.20261406898498535,0.6328843832015991,0.3591032819999782
25,0.2833915650844574,0.8242583274841309,0.37008077500001946
26,0.22182884812355042,0.69815593957901,0.41667745500001274
27,0.21395274996757507,0.6975535154342651,0.3724197949999848
28,0.2250421792268753,0.795903205871582,0.3543431830000259
29,0.19974233210086823,0.6521231532096863,0.3576600289999874
30,0.23406770825386047,0.8666314482688904,0.42487160400003177
31,0.20609381794929504,0.6373715996742249,0.5782589949999988
32,0.19249257445335388,0.5029070973396301,0.5641456830000493
33,0.2159876525402069,0.7193148732185364,0.5625300640000432
34,0.2056954801082611,0.6909370422363281,0.5574258969999732
35,0.19286218285560608,0.7238222360610962,0.5644762399999763
36,0.1851992905139923,0.5962051749229431,0.5017439840000293
37,0.18529674410820007,0.569949209690094,0.588381328999958
38,0.20942267775535583,0.7304167747497559,0.614703932999987
39,0.2187511920928955,0.7015936374664307,0.4234826249999628
40,0.20464488863945007,0.6976842284202576,0.3712907830000063
41,0.22862917184829712,0.6415413022041321,1.3196418940000285
42,0.19593900442123413,0.7039725184440613,0.36833244099995
43,0.18633398413658142,0.7062041759490967,0.44973268199998984
44,0.2207464873790741,0.892731249332428,0.36168730399998594
45,0.1845034807920456,0.6478168368339539,1.38908679299999
46,0.22900772094726562,0.6987945437431335,0.41221681899997975
47,0.19123190641403198,0.6662867069244385,0.42421573499996157
48,0.21443530917167664,0.6020327806472778,0.3771171970000182
49,0.18573257327079773,0.6310920119285583,0.40314308399996435
50,0.1983441263437271,0.4653996229171753,0.38622952500003294
51,0.17025472223758698,0.6259352564811707,0.48091797099999667
52,0.17325986921787262,0.5346100926399231,0.371604020999996
53,0.1976122111082077,0.7328519821166992,0.4462902259999737
54,0.1923290491104126,0.5339658260345459,0.3783235710000099
55,0.18641397356987,0.6134188771247864,0.48985211600000866
56,0.17883387207984924,0.6468260884284973,0.6517624470000101
57,0.17411895096302032,0.6787320375442505,0.6387890120000179
58,0.17196407914161682,0.6704438924789429,0.6718622979999509
59,0.16597245633602142,0.5404518842697144,0.5985881309999854
60,0.18652918934822083,0.7472206950187683,0.5611566430000039
61,0.17394602298736572,0.6816890239715576,0.6074754670000289
62,0.1605922281742096,0.5804958343505859,0.6955544570000143
63,0.1546209752559662,0.5997146368026733,0.5505359409999642
64,0.17457300424575806,0.5220609903335571,0.369989922000002
65,0.16926737129688263,0.6556225419044495,7.675079965999998
66,0.1834384948015213,0.7762071490287781,0.3697430139999369
67,0.17166689038276672,0.7075650691986084,0.35855656199998975
68,0.15697303414344788,0.647097647190094,0.3415316629999552
69,0.18402212858200073,0.8028129935264587,0.3641635879999967
70,0.2010936737060547,0.8690851330757141,0.363592232999963
71,0.16089358925819397,0.6689529418945312,0.5492736840000134
72,0.18880628049373627,0.47229570150375366,0.6583427179999717
73,0.14996162056922913,0.5908702611923218,0.5902889849999156
74,0.1553145945072174,0.6422324180603027,0.5863721740000756
75,0.16892655193805695,0.6611989736557007,0.5875874619999877
76,0.1905158907175064,0.4466954171657562,0.9317230819999622
77,0.15900425612926483,0.6578814387321472,0.3852100800000926
78,0.1644279807806015,0.5826703906059265,0.3833250960000214
79,0.1564515233039856,0.5515155792236328,0.38601110100000824
80,0.1724565327167511,0.5789286494255066,0.38099408499999754
81,0.156942218542099,0.6175267696380615,0.3796720639999194
82,0.155807226896286,0.6766936182975769,0.36667972400005056
83,0.18239825963974,0.8029881715774536,0.41252329100007046
84,0.13756364583969116,0.5784004330635071,0.4002457340000092
85,0.1609167456626892,0.667134165763855,0.3539042250000648
86,0.15343478322029114,0.6815556287765503,0.3829994339999985
87,0.16077235341072083,0.690410315990448,0.37126615099998617
88,0.16553303599357605,0.5780631899833679,0.3725517389999595
89,0.17692580819129944,0.7178677916526794,0.37491145400008463
90,0.13790041208267212,0.5874106884002686,0.36905786300008003
91,0.16742250323295593,0.5302885174751282,0.3850398239999322
92,0.14682692289352417,0.6511254906654358,0.3614640359999157
93,0.16226068139076233,0.5099095702171326,0.3670937209999465
94,0.1697176992893219,0.7666538953781128,0.39527179699996395
95,0.18724769353866577,0.6528762578964233,0.40027287800000977
96,0.15351510047912598,0.6214547157287598,0.3864495120000129
97,0.13359661400318146,0.5157831907272339,0.36730096999997386
98,0.15539543330669403,0.6465367674827576,0.375982252999961
99,0.13365709781646729,0.5389902591705322,0.39818828199997824
100,0.16293740272521973,0.6382467746734619,0.3818277229999012
